date,country,values
2002-03-31 00:00:00,CZ,111.994624258
2002-03-31 00:00:00,HU,111.296605454
2002-03-31 00:00:00,PL,81.0241451953
2002-03-31 00:00:00,SK,120.583624744
2002-03-31 00:00:00,V3,100.251047047
2002-06-30 00:00:00,CZ,105.507491032
2002-06-30 00:00:00,HU,108.648413733
2002-06-30 00:00:00,PL,84.5379998309
2002-06-30 00:00:00,SK,121.595330739
2002-06-30 00:00:00,V3,99.4108136903
2002-09-30 00:00:00,CZ,103.508953524
2002-09-30 00:00:00,HU,107.874865156
2002-09-30 00:00:00,PL,94.1974378297
2002-09-30 00:00:00,SK,122.025625381
2002-09-30 00:00:00,V3,102.686073702
2002-12-31 00:00:00,CZ,105.786522797
2002-12-31 00:00:00,HU,104.275286757
2002-12-31 00:00:00,PL,93.6504963476
2002-12-31 00:00:00,SK,115.540150202
2002-12-31 00:00:00,V3,102.253851802
2003-03-31 00:00:00,CZ,107.538444994
2003-03-31 00:00:00,HU,104.646295521
2003-03-31 00:00:00,PL,98.8728495155
2003-03-31 00:00:00,SK,114.351057747
2003-03-31 00:00:00,V3,105.153949639
2003-06-30 00:00:00,CZ,106.213489113
2003-06-30 00:00:00,HU,106.360348862
2003-06-30 00:00:00,PL,103.530386168
2003-06-30 00:00:00,SK,111.831804965
2003-06-30 00:00:00,V3,106.122224382
2003-09-30 00:00:00,CZ,107.839965491
2003-09-30 00:00:00,HU,109.063147562
2003-09-30 00:00:00,PL,106.134578646
2003-09-30 00:00:00,SK,112.473287594
2003-09-30 00:00:00,V3,107.944756597
2003-12-31 00:00:00,CZ,106.428267348
2003-12-31 00:00:00,HU,107.96804146
2003-12-31 00:00:00,PL,112.01971547
2003-12-31 00:00:00,SK,110.241428729
2003-12-31 00:00:00,V3,109.494423632
2004-03-31 00:00:00,CZ,107.886503398
2004-03-31 00:00:00,HU,106.860440265
2004-03-31 00:00:00,PL,116.631677164
2004-03-31 00:00:00,SK,107.770233861
2004-03-31 00:00:00,V3,111.634337049
2004-06-30 00:00:00,CZ,104.810816476
2004-06-30 00:00:00,HU,102.774922919
2004-06-30 00:00:00,PL,115.473441109
2004-06-30 00:00:00,SK,106.303816307
2004-06-30 00:00:00,V3,109.35489608
2004-09-30 00:00:00,CZ,103.434009102
2004-09-30 00:00:00,HU,100.745516825
2004-09-30 00:00:00,PL,109.253796569
2004-09-30 00:00:00,SK,105.741778577
2004-09-30 00:00:00,V3,106.293575512
2004-12-31 00:00:00,CZ,102.427532521
2004-12-31 00:00:00,HU,99.0785693055
2004-12-31 00:00:00,PL,104.657247514
2004-12-31 00:00:00,SK,103.659168653
2004-12-31 00:00:00,V3,103.554545585
2005-03-31 00:00:00,CZ,99.9300489657
2005-03-31 00:00:00,HU,98.8728495155
2005-03-31 00:00:00,PL,99.8103603154
2005-03-31 00:00:00,SK,100.361300682
2005-03-31 00:00:00,V3,99.9492879887
2005-06-30 00:00:00,CZ,100.969305331
2005-06-30 00:00:00,HU,100.664384941
2005-06-30 00:00:00,PL,102.50102501
2005-06-30 00:00:00,SK,100.979501161
2005-06-30 00:00:00,V3,101.613665353
2005-09-30 00:00:00,CZ,100.13016922
2005-09-30 00:00:00,HU,99.0099009901
2005-09-30 00:00:00,PL,99.9800039992
2005-09-30 00:00:00,SK,99.8302885095
2005-09-30 00:00:00,V3,100.014661153
2005-12-31 00:00:00,CZ,98.9902989507
2005-12-31 00:00:00,HU,101.471334348
2005-12-31 00:00:00,PL,97.761266986
2005-12-31 00:00:00,SK,98.833761613
2005-12-31 00:00:00,V3,98.4333451271
2006-03-31 00:00:00,CZ,96.6183574879
2006-03-31 00:00:00,HU,102.438024995
2006-03-31 00:00:00,PL,96.3205548064
2006-03-31 00:00:00,SK,96.0799385088
2006-03-31 00:00:00,V3,96.4000078051
2006-06-30 00:00:00,CZ,95.3379731147
2006-06-30 00:00:00,HU,106.791969244
2006-06-30 00:00:00,PL,99.6115150911
2006-06-30 00:00:00,SK,96.209351549
2006-06-30 00:00:00,V3,97.3126052845
2006-09-30 00:00:00,CZ,94.831673779
2006-09-30 00:00:00,HU,109.31351115
2006-09-30 00:00:00,PL,100.290843446
2006-09-30 00:00:00,SK,96.7305088025
2006-09-30 00:00:00,V3,97.5344214431
2006-12-31 00:00:00,CZ,94.0291490362
2006-12-31 00:00:00,HU,102.197240675
2006-12-31 00:00:00,PL,98.0969197567
2006-12-31 00:00:00,SK,92.5497454882
