date,country,values
2000-06-30 00:00:00,HU,-1.8
2000-06-30 00:00:00,CZ,-1.9
2000-06-30 00:00:00,SK,-0.3
2000-06-30 00:00:00,PL,-6.8
2000-09-30 00:00:00,EU15,0.3
2000-09-30 00:00:00,V3,-4.728568742859621
2000-09-30 00:00:00,HU,-4.2
2000-09-30 00:00:00,CZ,-2.5
2000-09-30 00:00:00,SK,-0.6
2000-09-30 00:00:00,PL,-6.0
2000-12-31 00:00:00,EU15,0.5
2000-12-31 00:00:00,V3,-5.405945044360744
2000-12-31 00:00:00,HU,-4.9
2000-12-31 00:00:00,CZ,-2.2
2000-12-31 00:00:00,SK,-5.8
2000-12-31 00:00:00,PL,-6.4
2001-03-31 00:00:00,EU15,0.9
2001-03-31 00:00:00,V3,-4.036550443657402
2001-03-31 00:00:00,HU,-2.9
2001-03-31 00:00:00,CZ,-3.1
2001-03-31 00:00:00,SK,-8.1
2001-03-31 00:00:00,PL,-3.9
2001-06-30 00:00:00,EU15,0.7
2001-06-30 00:00:00,V3,-3.1795076977705636
2001-06-30 00:00:00,HU,-1.6
2001-06-30 00:00:00,CZ,-1.5
2001-06-30 00:00:00,SK,-8.0
2001-06-30 00:00:00,PL,-3.2
2001-09-30 00:00:00,EU15,0.9
2001-09-30 00:00:00,V3,-3.5535546882712596
2001-09-30 00:00:00,HU,0.9
2001-09-30 00:00:00,CZ,-1.2
2001-09-30 00:00:00,SK,-7.7
2001-09-30 00:00:00,PL,-3.9
2001-12-31 00:00:00,EU15,1.6
2001-12-31 00:00:00,V3,-3.3594839556785656
2001-12-31 00:00:00,HU,-0.6
2001-12-31 00:00:00,CZ,-0.4
2001-12-31 00:00:00,SK,-8.6
2001-12-31 00:00:00,PL,-3.8
2002-03-31 00:00:00,EU15,1.5
2002-03-31 00:00:00,V3,-2.8763639342543317
2002-03-31 00:00:00,HU,-1.4
2002-03-31 00:00:00,CZ,-0.5
2002-03-31 00:00:00,SK,-6.6
2002-03-31 00:00:00,PL,-3.3
2002-06-30 00:00:00,EU15,1.7
2002-06-30 00:00:00,V3,-2.8818308332519678
2002-06-30 00:00:00,HU,-0.1
2002-06-30 00:00:00,CZ,-0.5
2002-06-30 00:00:00,SK,-7.3
2002-06-30 00:00:00,PL,-3.3
2002-09-30 00:00:00,EU15,2.0
2002-09-30 00:00:00,V3,-3.7505298813794883
2002-09-30 00:00:00,HU,-1.4
2002-09-30 00:00:00,CZ,-2.0
2002-09-30 00:00:00,SK,-6.9
2002-09-30 00:00:00,PL,-4.1
2002-12-31 00:00:00,EU15,1.6
2002-12-31 00:00:00,V3,-3.3990259717276974
2002-12-31 00:00:00,HU,-4.4
2002-12-31 00:00:00,CZ,-1.6
2002-12-31 00:00:00,SK,-8.2
2002-12-31 00:00:00,PL,-3.5
2003-03-31 00:00:00,EU15,1.2
2003-03-31 00:00:00,V3,-2.611774590725558
2003-03-31 00:00:00,HU,-3.6
2003-03-31 00:00:00,CZ,-0.7
2003-03-31 00:00:00,SK,-2.7
2003-03-31 00:00:00,PL,-3.4
2003-06-30 00:00:00,EU15,1.4
2003-06-30 00:00:00,V3,-1.7428740798900777
2003-06-30 00:00:00,HU,-4.4
2003-06-30 00:00:00,CZ,-1.1
2003-06-30 00:00:00,SK,-2.6
2003-06-30 00:00:00,PL,-1.9
2003-09-30 00:00:00,EU15,1.7
2003-09-30 00:00:00,V3,-2.2708984837560324
2003-09-30 00:00:00,HU,-4.7
2003-09-30 00:00:00,CZ,-1.5
2003-09-30 00:00:00,SK,-2.4
2003-09-30 00:00:00,PL,-2.6
2003-12-31 00:00:00,EU15,1.6
2003-12-31 00:00:00,V3,-1.7627001880188164
2003-12-31 00:00:00,HU,-2.7
2003-12-31 00:00:00,CZ,-1.4
2003-12-31 00:00:00,SK,0.0
2003-12-31 00:00:00,PL,-2.2
2004-03-31 00:00:00,EU15,1.7
2004-03-31 00:00:00,V3,-1.2379526599652386
2004-03-31 00:00:00,HU,-1.8
2004-03-31 00:00:00,CZ,0.0
2004-03-31 00:00:00,SK,0.5
2004-03-31 00:00:00,PL,-2.1
2004-06-30 00:00:00,EU15,1.7
2004-06-30 00:00:00,V3,-2.8134991890382794
2004-06-30 00:00:00,HU,-5.6
2004-06-30 00:00:00,CZ,0.2
2004-06-30 00:00:00,SK,-2.5
2004-06-30 00:00:00,PL,-4.3
2004-09-30 00:00:00,EU15,1.2
2004-09-30 00:00:00,V3,-1.7252944915734325
2004-09-30 00:00:00,HU,-4.3
2004-09-30 00:00:00,CZ,1.1
2004-09-30 00:00:00,SK,-5.3
2004-09-30 00:00:00,PL,-2.4
2004-12-31 00:00:00,EU15,1.1
2004-12-31 00:00:00,V3,-0.1826552458056414
2004-12-31 00:00:00,HU,-2.7
2004-12-31 00:00:00,CZ,2.1
2004-12-31 00:00:00,SK,-3.7
2004-12-31 00:00:00,PL,-0.6
2005-03-31 00:00:00,EU15,1.3
2005-03-31 00:00:00,V3,0.40144872799112313
2005-03-31 00:00:00,HU,-1.4
2005-03-31 00:00:00,CZ,2.9
2005-03-31 00:00:00,SK,-3.1
2005-03-31 00:00:00,PL,-0.1
2005-06-30 00:00:00,EU15,1.1
2005-06-30 00:00:00,V3,-0.3475399921149117
2005-06-30 00:00:00,HU,-2.0
2005-06-30 00:00:00,CZ,2.7
2005-06-30 00:00:00,SK,-5.4
2005-06-30 00:00:00,PL,-0.9
2005-09-30 00:00:00,EU15,0.9
2005-09-30 00:00:00,V3,-0.19125070923854906
2005-09-30 00:00:00,HU,-3.4
2005-09-30 00:00:00,CZ,2.2
2005-09-30 00:00:00,SK,-2.9
2005-09-30 00:00:00,PL,-0.8
2005-12-31 00:00:00,EU15,0.6
2005-12-31 00:00:00,V3,-0.47390752294524063
2005-12-31 00:00:00,HU,-1.5
2005-12-31 00:00:00,CZ,3.0
2005-12-31 00:00:00,SK,-7.1
2005-12-31 00:00:00,PL,-0.9
2006-03-31 00:00:00,EU15,0.5
2006-03-31 00:00:00,V3,-0.598248055874493
2006-03-31 00:00:00,HU,-2.5
2006-03-31 00:00:00,CZ,3.7
2006-03-31 00:00:00,SK,-5.8
2006-03-31 00:00:00,PL,-1.6
2006-06-30 00:00:00,EU15,0.7
2006-06-30 00:00:00,V3,-0.8261433241462547
2006-06-30 00:00:00,HU,-0.6
2006-06-30 00:00:00,CZ,2.1
2006-06-30 00:00:00,SK,-4.7
2006-06-30 00:00:00,PL,-1.5
2006-09-30 00:00:00,EU15,0.7
2006-09-30 00:00:00,V3,-0.8076943400249369
2006-09-30 00:00:00,HU,-1.5
2006-09-30 00:00:00,CZ,3.0
2006-09-30 00:00:00,SK,-4.0
2006-09-30 00:00:00,PL,-2.0
2006-12-31 00:00:00,EU15,1.1
2006-12-31 00:00:00,V3,-0.6540321173264266
2006-12-31 00:00:00,HU,0.8
2006-12-31 00:00:00,CZ,3.3
2006-12-31 00:00:00,SK,-1.8
2006-12-31 00:00:00,PL,-2.1
2007-03-31 00:00:00,EU15,0.9
2007-03-31 00:00:00,V3,-1.4120686971132255
2007-03-31 00:00:00,HU,0.6
